weight,gripForce
65.2,59.5
65.2,58.0
71.8,50.8
60.4,27.2
71.6,50.9
119.6,60.0
66.6,47.3
86.0,58.9
53.3,27.7
81.9,67.3
67.7,37.3
78.1,59.0
189.9,51.2
57.1,25.9
48.6,29.2
61.6,40.9
73.2,48.8
69.4,64.7
66.4,43.1
74.8,126.75022
109.7,52.2
50.5,26.0
90.7,56.4
54.1,33.1
73.1,40.8
74.7,53.2
101.3,56.4
57.0,104.19741
65.8,44.8
70.8,32.3
72.1,43.3
72.2,50.6
49.7,35.0
72.3,34.7
52.3,24.0
56.7,32.8
9.3,32.5
80.3,51.6
68.9,37.8
106.2,40.7
66.9,51.5
80.0,44.9
78.1,60.4
86.3,38.8
67.2,29.2
78.7,66.0
nan,23.5
195.7,54.2
93.9,59.4
64.5,39.4
84.4,123.59896
83.9,46.9
76.7,46.9
81.4,53.3
90.6,55.0
73.5,68.0
72.9,42.5
93.5,55.7
192.5,47.6
61.9,52.7
83.4,50.5
63.9,51.4
83.1,53.9
76.8,46.3
51.9,167.2458
74.3,60.0
60.6,28.6
79.2,49.0
91.5,45.4
68.3,42.1
52.7,41.0
62.6,36.2
193.5,41.5
152.8,51.1
81.3,61.3
63.9,196.77826
70.9,40.4
77.2,67.2
71.8,43.8
70.6,44.8
51.1,25.9
83.2,59.5
69.4,47.9
72.7,38.6
75.6,58.7
58.5,29.4
53.1,21.7
61.3,28.9
63.6,33.0
80.8,58.6
59.4,24.7
73.4,55.7
53.9,24.7
91.2,57.8
57.6,35.5
73.0,49.1
60.4,167.2663
71.1,53.4
67.4,104.40672
53.5,34.0
74.5,61.1
77.6,45.0
8.8,33.8
71.1,43.2
69.6,44.4
53.3,168.60661
60.0,24.7
51.7,29.5
52.7,19.0
50.8,29.8
71.8,61.2
59.2,46.6
70.2,45.6
72.3,53.3
72.5,51.6
66.9,47.0
55.9,31.2
53.6,32.0
47.7,31.6
59.4,29.5
75.2,53.2
67.5,52.1
89.3,52.7
95.8,55.2
59.6,29.8
173.4,68.2
78.0,41.6
61.0,179.69359
67.4,48.6
73.6,50.6
53.0,43.7
49.7,38.0
69.4,39.8
79.2,54.7
64.8,48.1
52.0,31.3
45.5,26.6
75.5,55.2
76.0,53.6
78.3,38.4
76.0,51.7
81.7,55.6
73.9,29.6
70.8,71.3
53.8,44.9
59.6,48.0
70.3,50.4
46.1,138.8773
66.0,38.6
58.1,33.1
54.5,26.8
64.9,35.9
58.6,34.8
54.7,32.6
88.2,60.1
54.0,38.4
57.2,31.9
70.5,53.2
77.5,59.8
54.8,25.1
68.0,130.12492
61.4,28.6
69.0,64.7
53.2,18.7
72.7,51.0
73.8,46.6
71.5,55.7
66.4,31.6
80.1,51.5
84.4,133.73596
80.7,64.1
95.0,54.8
72.8,56.6
59.4,48.7
55.4,46.6
78.0,59.0
113.9,69.4
71.5,50.2
194.4,60.1
62.3,40.9
61.9,41.0
62.7,36.8
53.1,34.8
84.3,179.68193
66.7,37.7
73.9,60.5
54.9,35.5
64.5,56.4
59.3,34.1
69.8,131.143
52.4,184.47687
70.5,70.1
63.0,28.8
60.2,28.7
79.1,5.3
61.2,28.9
55.7,29.5
58.4,51.6
50.1,32.3
115.2,46.7
66.7,57.8
86.7,42.1
55.8,30.7
70.3,36.8
81.3,66.7
78.1,41.2
48.5,23.0
76.2,57.5
67.4,54.5
72.9,48.6
80.0,55.9
180.9,28.6
73.2,56.3
84.1,39.5
68.7,118.0736
54.9,46.3
46.8,100.30851
64.6,39.4
68.9,50.6
66.6,41.0
54.9,108.183846
46.8,26.8
73.4,50.5
78.4,71.9
64.1,58.1
46.1,28.8
57.3,37.4
53.4,32.2
81.9,39.7
45.4,148.39067
78.6,46.3
150.5,31.8
55.8,25.0
76.1,61.1
70.5,59.6
59.1,24.6
73.0,61.2
73.2,52.3
55.0,25.8
81.5,61.3
89.9,62.8
63.0,52.8
48.6,22.9
75.4,52.2
76.6,41.2
72.6,54.8
86.6,59.6
53.9,32.2
74.0,52.8
74.7,56.3
44.5,29.2
82.8,64.0
80.0,66.1
64.8,72.1
58.2,33.5
69.7,62.0
74.9,58.0
53.5,39.7
67.6,36.5
52.2,32.3
65.0,143.66248
75.6,65.8
82.1,61.2
74.7,74.0
188.5,55.1
67.0,185.96065
67.3,53.4
53.9,20.5
1.5,37.7
74.7,48.6
62.0,34.0
51.3,30.0
3.1,141.98022
62.0,54.4
78.2,54.4
75.4,57.5
78.8,55.8
83.5,55.3
51.1,32.4
65.4,18.0
51.8,30.2
58.7,40.7
73.0,51.5
60.4,40.6
55.4,20.9
59.7,47.5
65.6,42.5
6.1,59.3
62.3,24.0
74.4,60.6
79.7,61.3
58.8,29.2
65.9,50.4
49.0,30.2
96.3,53.6
54.1,38.3
187.7,45.6
75.4,56.9
53.7,42.2
3.6,25.8
50.7,26.6
76.9,58.3
73.9,42.0
93.5,56.3
72.7,56.8
72.8,46.4
71.0,46.0
70.7,60.1
48.2,25.8
77.1,195.20973
54.7,27.7
82.7,62.6
82.0,48.0
173.3,23.5
52.1,23.0
73.5,107.92481
61.3,53.0
66.0,42.5
98.3,67.2
103.3,53.6
65.4,43.6
62.2,54.8
153.8,33.2
77.1,66.4
74.7,52.0
72.9,48.7
79.2,50.6
88.6,61.8
71.9,52.7
74.2,51.2
65.4,26.3
67.0,50.4
67.5,53.2
62.5,37.2
52.1,133.56328
52.6,26.3
57.2,24.1
64.4,37.1
80.6,58.1
60.3,30.7
78.0,51.8
79.5,41.6
51.7,32.0
71.8,62.0
84.7,51.1
54.0,40.0
68.9,31.4
69.3,52.8
56.5,153.24089
76.4,51.2
69.0,50.6
74.3,25.9
62.5,31.2
48.1,131.49657
74.4,43.1
26.3,32.6
49.4,40.1
71.2,61.3
70.8,120.69171
70.1,55.6
85.1,68.9
59.6,37.2
53.0,24.2
67.4,58.1
151.3,52.8
55.7,28.2
84.3,55.6
52.0,32.2
51.0,28.8
60.0,38.4
71.2,48.0
53.5,106.98837
83.8,53.4
55.2,32.9
68.8,53.4
69.7,54.2
71.6,49.0
74.1,54.5
61.2,32.5
52.7,43.3
67.2,52.4
69.3,60.1
58.5,21.5
3.2,40.0
71.5,30.8
57.9,32.2
85.7,54.6
70.2,54.6
68.0,67.2
74.1,57.1
5.5,47.8
76.3,43.8
50.4,25.7
62.5,28.6
57.6,24.4
80.2,112.01148
70.1,34.9
67.7,46.9
78.1,44.6
0.9,29.2
47.9,34.2
nan,55.4
47.6,34.6
63.5,136.674
95.4,106.2092
82.7,58.8
62.1,45.6
72.8,128.21194
61.9,31.1
71.0,111.591194
75.9,45.1
84.4,60.0
80.8,60.5
45.7,22.0
89.3,47.2
75.9,45.0
59.7,38.5
60.1,36.0
79.3,56.8
100.2,77.3
85.4,52.8
59.0,135.21118
57.3,23.6
50.4,32.0
97.6,43.9
55.8,37.2
77.8,67.4
70.0,52.4
68.3,48.0
57.7,36.7
51.0,30.5
59.9,45.4
76.7,51.7
54.0,30.6
63.6,34.3
64.4,101.70961
64.6,59.3
70.0,78.4
4.1,61.0
nan,54.5
64.4,30.2
87.3,73.1
53.3,32.3
52.3,31.9
54.8,28.0
84.9,54.2
55.0,55.7
62.9,37.9
52.1,32.8
75.1,47.6
179.4,30.6
56.5,28.9
71.1,62.3
80.3,48.4
64.0,41.3
74.0,59.4
92.9,59.4
53.0,29.5
50.8,28.8
64.3,49.9
79.6,57.1
59.1,36.4
190.2,36.0
56.6,36.8
54.5,19.2
74.5,199.31697
54.0,30.5
73.3,64.0
82.1,60.5
49.6,27.0
2.0,67.4
72.1,59.9
52.5,22.8
53.8,25.8
88.7,66.5
72.4,69.4
52.8,31.4
51.9,38.5
88.3,46.4
60.7,34.4
58.0,36.1
71.3,26.4
53.0,31.7
72.8,57.8
46.2,28.0
57.5,34.3
80.3,11.3
53.1,28.0
60.6,45.0
88.5,64.1
74.2,53.4
59.6,35.2
70.4,47.4
73.3,40.9
73.4,52.9
53.5,29.0
76.2,140.92885
60.6,53.3
80.7,51.5
64.1,27.4
61.9,42.0
48.9,29.8
82.8,70.7
9.9,24.6
67.3,37.1
73.0,53.6
69.9,25.1
51.5,30.2
64.7,48.1
81.0,56.6
78.3,49.9
194.4,56.3
55.4,29.6
68.5,44.0
70.3,55.0
71.0,25.9
58.7,34.0
49.3,32.0
57.2,32.2
86.0,63.4
74.8,54.1
70.1,31.7
62.9,42.7
77.0,46.4
169.4,44.3
63.7,47.6
47.9,30.0
87.0,136.07848
63.6,44.4
53.6,39.4
73.9,43.8
4.4,32.9
50.6,30.4
52.6,26.5
54.3,29.4
187.7,46.3
53.3,34.2
85.8,50.2
72.6,39.0
82.3,34.0
77.7,52.3
62.5,38.3
54.4,31.2
52.8,24.0
54.3,30.1
6.7,52.8
75.1,35.8
4.3,55.3
52.7,32.3
76.1,52.1
87.2,55.0
64.2,35.4
61.7,49.1
62.6,45.6
80.2,57.2
103.6,61.1
71.8,51.4
70.2,38.4
95.4,54.8
86.8,63.5
55.6,38.6
48.9,31.8
73.4,56.8
82.0,74.5
72.4,59.2
51.7,30.1
52.6,28.1
81.5,48.1
78.4,60.5
81.1,37.8
58.9,51.5
50.7,27.6
63.7,29.8
67.7,44.8
68.9,27.1
72.7,50.5
63.8,47.9
83.6,55.1
79.8,51.1
57.1,26.4
50.8,27.1
83.6,62.2
61.1,28.4
70.3,57.4
75.7,44.4
47.6,182.55772
82.3,51.2
73.9,45.6
49.6,22.9
64.7,46.4
77.9,51.6
65.7,59.5
95.0,53.2
86.4,193.94986
77.6,58.3
176.5,32.9
65.5,35.0
68.0,43.3
78.3,52.6
55.7,25.7
52.1,38.6
55.0,36.1
97.4,76.3
68.8,24.6
157.0,52.8
61.3,34.9
74.9,62.2
198.6,75.1
63.2,21.4
65.2,41.0
64.1,194.42159
45.6,29.8
55.5,29.2
60.9,32.5
53.7,28.6
84.5,46.6
61.7,44.3
7.2,62.3
79.2,51.4
67.4,52.4
79.1,50.2
67.7,43.4
80.0,51.7
67.6,60.8
76.8,58.7
58.2,38.3
70.7,48.2
57.6,33.4
74.3,55.7
63.1,38.9
68.8,53.2
55.7,33.8
71.6,41.3
99.3,59.8
59.2,34.7
59.8,51.1
77.7,59.8
61.8,32.9
61.2,46.0
83.1,63.5
62.6,14.6
79.5,59.8
54.3,34.1
81.0,46.6
54.2,24.8
75.6,48.0
75.2,33.0
69.1,37.2
184.1,48.2
69.9,54.1
46.0,31.4
69.1,47.0
56.1,34.0
74.5,31.9
71.2,50.3
63.8,115.92313
41.6,23.0
62.8,42.7
54.5,34.9
54.9,23.9
54.9,35.2
55.0,27.5
79.5,63.8
53.3,35.0
69.8,51.4
63.0,30.1
80.6,60.8
50.8,18.6
68.0,25.4
58.3,33.0
66.9,45.7
74.6,42.7
66.8,58.2
65.9,39.5
77.5,58.8
70.8,46.9
73.7,56.6
70.2,51.0
62.1,43.2
49.5,137.82713
63.4,43.8
70.9,66.0
60.8,45.8
46.2,25.9
77.8,52.1
64.5,47.5
75.2,47.6
83.8,50.2
179.8,54.7
50.2,32.6
56.1,26.9
75.0,52.8
61.8,48.4
67.1,34.4
64.1,39.7
60.2,35.2
52.6,30.4
86.1,51.2
55.0,34.0
47.1,33.5
61.0,30.1
52.6,30.6
68.5,55.2
78.9,55.6
71.6,46.0
8.7,50.9
63.1,26.9
62.7,70.9
54.4,26.5
85.9,57.8
85.9,199.10051
71.5,112.66113
55.9,21.0
86.5,71.5
56.5,29.0
151.3,38.2
166.4,44.9
1.2,24.2
nan,30.6
59.7,29.9
68.4,101.59749
52.7,24.2
68.9,51.5
82.5,69.7
58.0,38.6
71.9,57.0
79.3,46.6
52.7,33.4
101.2,57.6
66.1,45.1
83.9,58.6
67.6,46.9
78.1,66.8
63.2,31.3
77.0,64.8
57.3,23.9
169.9,46.1
68.2,55.4
60.5,26.2
60.9,34.6
54.0,37.7
52.4,26.9
71.3,51.0
68.6,46.8
75.9,59.4
81.1,58.4
4.2,29.6
83.5,56.9
53.5,26.8
69.5,64.8
62.0,40.6
61.4,42.8
73.0,37.9
86.0,63.1
78.2,48.6
4.7,55.3
85.6,40.9
69.0,60.0
45.8,28.6
53.8,199.09804
89.3,41.9
79.3,61.2
76.8,47.9
58.5,37.7
43.2,198.09773
50.5,100.17985
52.3,31.9
75.4,59.8
78.2,43.1
85.0,60.5
8.3,50.0
60.4,41.9
72.0,115.30885
4.5,26.4
57.9,39.6
50.8,28.6
48.4,25.2
53.4,29.2
66.0,35.0
70.2,49.7
56.0,26.4
196.5,28.6
52.7,23.2
66.6,30.8
72.7,73.1
67.8,56.3
65.5,53.3
73.9,60.0
55.0,36.4
70.4,52.4
79.0,41.6
70.4,51.7
77.8,48.5
80.3,59.2
60.0,192.19214
62.4,178.10178
63.8,29.9
48.9,41.4
64.0,60.6
86.7,66.7
57.0,35.5
75.2,64.8
67.1,43.9
61.1,27.4
69.1,54.4
77.5,181.70308
52.3,25.4
64.8,18.7
54.0,35.3
76.3,199.94893
60.6,35.9
73.3,55.1
44.5,32.0
59.3,26.0
66.8,55.3
7.9,174.14192
53.2,34.4
75.2,68.6
9.8,27.4
71.0,33.0
85.9,55.7
80.3,126.32731
74.9,48.7
73.5,57.2
196.2,35.0
48.9,34.0
57.2,25.6
68.0,32.6
76.7,64.2
10.0,45.4
57.5,36.5
60.2,138.93611
72.5,50.2
79.8,60.7
5.6,46.6
0.4,32.6
61.6,32.6
77.5,58.4
60.2,49.0
50.3,33.2
48.3,24.7
48.9,27.6
90.5,41.4
88.3,62.3
58.0,28.7
66.8,48.2
175.3,37.8
56.0,30.7
74.9,47.8
64.2,35.0
61.0,30.1
191.9,28.9
69.7,114.03913
57.3,21.7
81.5,54.1
67.3,31.7
52.1,43.2
58.3,25.8
80.5,49.2
78.1,57.7
46.4,29.9
71.6,54.1
61.5,46.2
47.9,26.2
78.9,64.3
75.3,37.6
71.6,58.9
78.5,64.0
58.5,28.3
68.6,48.5
96.2,65.6
51.9,36.5
44.9,43.8
63.9,24.4
73.9,36.7
69.7,47.5
87.7,180.21742
51.0,30.4
62.3,42.2
82.5,55.0
71.9,51.6
71.8,40.0
67.3,59.6
65.8,49.3
159.1,69.5
75.1,30.5
57.1,34.3
57.1,162.34627
65.7,49.9
48.2,24.4
70.7,50.8
75.8,55.4
6.3,49.8
65.3,53.2
79.4,58.7
2.6,58.1
45.9,28.4
68.0,49.9
62.7,50.8
52.1,31.9
75.9,50.6
68.7,39.7
59.9,51.8
67.6,47.8
52.7,28.1
62.6,180.25441
76.8,61.8
83.2,64.3
53.3,24.5
70.3,53.6
74.4,48.6
63.5,61.3
55.9,31.6
70.7,26.2
54.4,37.2
45.2,34.6
73.7,42.0
9.9,26.5
7.5,42.6
55.4,157.04497
45.4,26.9
59.3,30.6
71.2,64.1
56.9,31.1
60.1,44.2
71.1,49.7
57.8,28.4
77.7,62.9
72.3,46.7
81.4,45.5
73.2,166.49025
194.1,48.7
70.2,48.6
51.9,29.2
67.2,45.5
69.8,55.4
69.4,63.5
54.0,28.1
60.5,27.4
65.1,63.1
78.4,27.5
71.8,54.6
74.9,48.1
73.2,50.9
82.7,61.7
48.6,31.2
66.7,45.7
54.1,30.4
55.9,30.5
70.0,31.3
65.9,62.5
49.6,30.2
82.8,48.7
70.0,46.9
54.6,41.0
58.1,32.8
62.8,50.5
90.9,58.4
8.2,37.2
91.5,54.8
58.4,28.1
56.9,42.4
66.3,59.3
61.3,47.2
59.9,26.8
7.9,45.1
74.6,50.5
61.0,31.6
67.5,59.9
51.6,29.5
75.8,34.7
50.9,24.8
65.1,57.2
55.9,20.6
58.3,25.6
100.5,56.9
48.9,24.7
71.2,68.2
70.5,34.4
52.1,26.5
73.9,45.7
49.4,23.9
50.0,33.6
47.1,35.8
65.0,43.0
70.8,54.7
76.0,193.6995
34.4,15.1
72.6,133.833
65.0,45.0
62.1,34.6
77.1,55.6
70.5,37.1
49.5,27.5
83.5,37.3
74.3,51.6
3.3,174.8805
77.9,41.3
67.1,37.9
68.2,43.4
77.0,149.55318
68.5,52.2
64.1,33.1
nan,34.1
61.2,36.5
72.6,37.1
67.2,50.9
63.7,44.8
79.0,40.8
88.4,73.9
9.6,31.2
71.3,51.1
56.3,33.6
70.9,59.4
65.0,52.3
68.6,29.5
59.8,32.6
73.3,24.7
53.8,34.7
55.6,35.2
54.2,31.9
64.1,36.0
54.5,48.5
80.2,70.1
76.1,58.3
74.3,46.8
54.1,26.8
54.0,156.64766
54.0,25.9
68.9,38.8
56.2,42.1
55.0,117.59913
47.9,30.4
51.2,26.4
60.3,154.2855
64.8,36.2
87.0,49.0
56.6,32.9
100.6,57.4
71.7,64.0
49.7,24.6
78.5,54.5
179.3,40.2
57.1,41.6
0.4,46.4
67.6,36.6
60.9,23.3
70.0,36.4
56.9,33.4
49.8,27.6
70.0,46.2
6.1,42.1
184.2,25.7
69.3,40.7
87.4,54.4
187.2,37.1
55.8,46.3
68.1,41.9
71.8,67.1
52.2,37.2
55.3,28.6
69.5,44.8
83.6,56.3
nan,27.4
52.5,23.6
65.2,39.1
59.0,40.9
71.3,53.4
75.2,56.5
54.2,30.1
56.2,33.6
57.8,35.3
75.7,57.7
0.1,42.7
59.0,36.1
59.0,49.6
69.5,34.1
69.8,61.1
55.6,33.7
81.7,51.1
83.1,54.6
54.2,32.5
59.0,44.0
50.3,20.0
70.6,54.2
86.0,58.8
65.4,48.4
67.7,51.8
75.3,34.9
68.7,128.88393
76.5,50.6
71.0,44.9
78.0,51.6
79.3,29.5
85.1,61.1
74.7,58.3
80.0,52.2
67.8,48.7
59.3,48.2
65.4,35.2
56.2,27.6
58.8,31.0
52.0,25.9
47.9,19.8
58.2,25.9
83.2,52.0
88.5,62.3
66.3,52.2
57.0,40.9
51.3,19.8
71.1,51.0
62.5,35.6
64.3,41.2
75.7,57.5
63.9,25.1
60.9,45.2
68.5,nan
53.0,22.8
76.4,59.8
72.4,152.99379
51.4,23.4
66.0,56.9
78.1,52.4
64.3,39.8
53.1,40.0
93.1,53.2
53.4,30.8
59.7,49.1
61.2,39.0
55.3,36.1
57.0,28.9
63.5,43.7
67.6,39.8
75.4,58.1
60.5,30.8
164.7,51.1
53.7,33.5
53.3,40.0
84.5,21.1
58.7,34.0
48.3,38.9
77.9,65.5
76.8,53.5
85.2,62.9
66.3,35.3
65.2,44.4
69.9,36.0
70.4,38.5
56.7,33.1
0.9,63.8
56.8,22.4
83.1,63.5
69.0,58.1
74.2,46.6
4.8,48.1
53.8,40.9
58.6,29.6
65.0,60.5
58.6,16.3
56.8,34.9
67.6,54.5
76.5,54.2
60.5,35.5
45.0,28.8
69.9,52.3
53.8,32.4
64.2,46.0
47.7,25.1
53.5,35.0
64.3,55.2
58.2,33.0
74.1,28.0
55.1,28.4
73.0,52.7
75.5,47.5
52.5,30.0
53.4,30.2
72.1,34.1
93.4,49.2
52.5,30.5
48.7,22.9
4.9,167.50676
4.3,27.2
101.1,49.8
78.4,62.5
86.7,42.6
63.9,32.8
52.9,29.3
52.0,28.3
61.6,39.5
72.8,46.8
67.1,41.2
91.7,67.7
58.9,31.3
56.2,31.4
71.8,55.9
49.1,33.2
66.7,52.3
64.8,41.2
53.8,34.1
66.8,40.7
58.4,28.9
75.7,40.9
164.0,34.3
90.7,54.5
76.9,55.9
48.5,24.4
57.3,40.4
70.3,48.0
68.0,45.6
71.8,36.8
66.5,18.0
89.2,40.7
65.2,38.4
69.1,58.6
81.2,72.7
45.7,27.1
52.5,28.7
69.1,55.7
50.4,30.2
98.1,34.6
80.7,31.3
80.8,52.4
74.6,45.0
59.3,44.9
45.3,27.4
68.4,50.5
57.4,46.8
82.2,51.1
70.8,54.8
83.2,60.1
77.5,43.8
55.5,24.6
72.7,52.0
53.7,32.9
173.5,42.6
57.4,46.8
89.1,61.9
74.7,150.54318
70.5,39.8
68.0,52.7
68.0,47.6
77.7,53.5
58.3,45.6
54.4,29.0
78.9,55.2
90.7,67.7
81.7,46.8
60.9,28.1
88.2,52.9
69.3,49.4
65.0,45.4
47.0,22.8
55.3,41.5
69.9,50.8
61.6,30.5
58.9,22.9
65.7,38.5
67.1,53.4
87.0,58.6
61.5,27.2
65.4,38.8
71.1,53.8
80.0,36.8
66.8,55.3
64.1,42.6
66.6,62.6
82.1,53.8
47.0,28.3
65.0,50.3
90.6,26.4
78.9,65.9
63.7,39.4
55.7,30.6
90.3,35.0
75.4,45.1
65.3,45.5
71.8,36.4
80.7,59.0
79.1,60.8
71.6,61.2
47.2,32.2
91.6,47.5
70.8,42.7
82.8,54.6
57.2,28.6
60.9,44.8
84.0,56.9
6.6,23.8
54.3,31.9
55.5,34.1
80.5,50.2
44.0,20.8
74.0,68.9
66.3,43.4
58.9,32.3
185.2,47.8
59.1,37.7
54.7,28.0
54.8,23.5
67.1,53.3
48.8,22.3
67.0,36.1
48.0,29.0
158.4,28.6
73.7,32.0
75.8,56.4
67.6,139.08772
68.7,48.5
50.7,24.7
62.7,52.3
106.6,58.8
74.9,53.6
74.1,60.1
55.1,26.8
73.1,45.4
51.2,31.7
50.1,32.6
47.5,29.4
80.2,59.8
51.4,29.2
78.2,162.83086
88.5,61.6
53.8,34.3
63.2,52.7
61.0,35.6
58.0,160.99371
76.7,39.7
68.9,62.6
61.3,38.3
52.0,37.1
62.4,42.1
62.4,54.5
74.6,49.4
78.0,56.6
56.0,45.1
61.1,30.2
60.4,49.6
68.7,50.0
77.7,54.0
58.4,34.8
72.1,46.2
87.2,60.1
66.1,44.3
83.8,43.0
62.6,44.2
61.9,43.0
59.7,35.4
75.3,51.7
62.0,40.3
72.8,53.3
97.4,4.2
50.1,31.7
59.4,35.2
60.4,28.9
71.8,58.9
70.7,50.2
61.7,45.7
56.7,32.3
57.6,28.2
62.5,44.5
84.2,43.1
55.5,26.2
62.2,41.9
73.2,63.1
84.0,58.4
85.8,63.6
87.3,57.2
50.7,29.0
7.4,52.3
73.4,36.8
58.3,28.8
76.8,50.0
6.6,28.9
64.9,112.421906
92.1,71.6
80.6,53.0
54.9,31.2
69.9,25.9
76.7,61.0
62.8,26.8
72.3,43.7
70.6,40.9
70.7,52.2
2.8,120.872444
81.2,62.0
76.2,59.2
65.5,52.2
58.7,50.4
73.9,161.25114
51.5,30.0
64.2,29.8
62.3,32.6
62.6,44.9
70.5,49.3
83.9,45.5
70.6,36.2
53.8,26.5
66.1,105.11647
72.3,62.4
62.7,36.2
61.8,33.2
83.1,50.0
80.2,64.4
86.9,59.0
73.6,57.1
49.5,33.6
98.3,54.4
49.3,33.8
68.6,42.7
75.9,36.7
50.4,36.2
66.2,197.96051
53.7,27.4
75.5,195.67119
42.2,23.3
87.1,37.2
nan,35.8
70.6,47.2
73.8,40.7
64.8,36.7
85.6,66.1
104.9,52.7
51.8,30.4
71.0,118.895775
72.0,47.6
90.4,41.0
69.6,42.7
47.7,24.4
68.9,59.4
78.4,62.8
67.8,48.2
68.8,59.0
65.3,54.4
73.7,41.3
61.7,42.5
61.4,31.3
71.9,64.3
53.1,24.0
78.9,62.8
80.1,70.1
74.3,54.7
57.5,47.6
85.8,53.3
65.0,35.3
73.6,54.1
70.5,48.0
78.2,67.7
73.5,31.3
70.4,48.0
89.4,50.8
76.1,104.45301
75.4,55.2
68.4,62.5
59.3,27.2
64.4,39.4
56.3,20.6
75.6,45.7
76.1,20.6
80.6,54.5
57.0,21.2
70.7,47.9
50.6,28.3
77.6,55.7
50.9,32.9
69.5,46.6
56.5,20.9
63.5,47.5
167.7,32.5
186.8,28.6
67.0,24.7
58.3,165.37683
86.6,77.2
70.5,49.6
74.1,47.2
70.6,53.8
64.8,47.0
83.8,62.3
98.3,62.9
42.6,20.9
58.1,27.7
71.4,49.7
77.1,45.1
81.9,52.0
52.1,32.4
67.4,44.3
78.6,66.0
68.5,52.7
57.8,37.4
66.2,58.6
45.8,32.4
55.8,20.3
48.1,32.0
72.6,42.0
50.9,30.4
166.9,46.8
60.5,34.9
45.8,26.5
71.2,39.1
64.8,61.3
49.7,28.7
71.5,49.1
77.9,60.6
64.3,191.42336
189.3,66.1
79.6,39.6
76.6,71.4
74.4,56.8
51.6,28.0
62.2,54.6
70.5,49.1
84.1,60.8
49.5,30.1
59.0,47.2
83.4,54.5
59.1,36.1
75.4,57.5
73.9,52.0
69.5,45.0
67.5,171.6812
51.1,25.0
75.5,52.1
59.4,31.3
47.8,19.8
nan,66.0
52.4,36.1
71.4,52.4
75.9,47.6
67.0,48.6
60.7,31.7
52.7,158.29253
74.4,47.2
91.7,55.3
58.4,41.6
68.9,153.32558
84.7,48.8
7.2,37.7
70.9,49.1
63.2,53.2
54.4,40.4
50.0,37.7
64.9,49.9
67.1,39.1
64.0,71.8
59.1,34.7
85.1,31.0
83.0,53.8
47.0,29.4
171.8,39.7
45.9,21.4
73.1,46.7
75.4,135.47578
48.6,23.9
49.9,31.7
67.8,49.9
54.4,29.3
48.5,30.5
62.2,49.7
86.1,51.0
70.6,52.4
69.3,50.2
58.4,31.2
70.1,142.0016
53.2,34.3
62.7,35.2
76.4,60.5
87.5,50.5
63.3,32.2
78.2,30.5
65.0,56.0
189.2,59.5
84.1,46.3
52.1,153.70273
75.7,37.1
55.1,47.8
47.8,25.2
52.9,164.72678
60.2,31.0
78.2,169.45586
61.3,53.0
54.4,183.02654
63.2,40.3
78.7,46.1
43.8,24.7
64.1,45.5
75.2,46.6
78.3,55.9
51.4,32.5
82.5,47.2
78.7,43.1
70.8,53.3
73.0,139.65729
62.5,27.8
53.0,34.2
69.0,35.5
47.7,25.7
59.9,22.0
61.2,43.4
66.5,57.8
72.4,60.5
45.4,32.4
77.6,54.7
69.7,54.8
67.5,46.8
69.0,50.8
52.3,29.3
77.6,52.3
68.2,45.0
83.5,57.4
60.2,36.1
87.6,60.1
59.8,36.4
70.1,53.5
51.0,39.1
60.1,32.4
111.8,65.6
51.6,32.3
88.5,161.62352
51.3,28.1
78.3,64.9
77.0,48.6
83.0,195.4897
59.3,46.9
56.4,39.2
8.2,39.8
67.2,47.6
61.5,33.0
67.7,28.7
70.2,33.7
66.0,50.5
65.1,34.0
59.2,50.5
73.8,54.0
171.9,70.2
67.2,54.4
72.0,46.0
101.1,60.8
55.7,35.8
58.3,40.1
56.3,31.3
60.1,40.3
71.0,56.6
61.6,55.2
55.3,39.1
52.0,29.4
75.5,60.0
51.0,20.0
78.1,56.2
65.6,31.2
93.0,76.9
82.9,30.8
54.1,39.2
64.0,43.6
64.2,36.7
73.8,52.2
58.7,129.08763
65.3,43.2
83.9,58.2
73.4,49.6
1.0,71.8
51.0,26.4
66.7,51.6
46.8,28.7
88.9,55.6
8.3,54.5
52.0,31.4
76.4,55.7
79.8,55.1
53.7,36.0
52.5,35.6
70.4,42.2
79.5,50.8
58.6,132.58221
56.3,26.0
62.1,29.6
103.3,50.2
92.2,50.8
63.2,25.2
67.3,43.6
52.4,161.91908
52.7,32.0
50.7,31.1
43.2,21.8
72.7,43.6
65.5,45.2
78.1,56.0
82.8,68.0
73.1,52.2
60.1,24.7
57.3,20.4
86.8,69.4
76.0,51.7
76.2,52.9
64.8,36.2
68.5,48.7
70.3,57.6
60.2,30.8
69.1,56.8
67.4,52.8
81.9,30.5
50.5,28.8
66.1,25.4
68.8,35.4
63.8,44.4
66.5,101.70377
64.0,46.0
47.8,27.1
77.1,62.5
69.5,42.7
91.0,52.6
77.9,51.8
60.1,50.6
61.6,30.1
75.7,50.3
64.9,48.8
75.0,45.1
48.4,27.7
66.3,15.5
154.7,53.5
73.5,52.3
69.9,54.0
156.0,21.5
72.7,48.6
180.3,64.9
77.9,46.4
62.9,41.5
66.8,57.1
74.1,52.7
74.1,50.4
68.5,28.7
61.7,32.5
95.2,59.4
62.3,45.8
46.2,29.4
62.0,50.6
70.6,55.9
80.8,63.8
